timestamp,x,y,z
0,0.53,-9.73,-0.36
10,0.52,-9.74,-0.29
20,0.45,-10.01,-0.07
30,0.42,-10.17,0.17
40,0.47,-10.26,0.15
50,0.48,-10.33,-0.03
60,0.49,-10.32,-0.12
70,0.37,-10.29,-0.28
80,0.34,-10.2,-0.42
90,0.24,-10.09,-0.49
100,0.26,-10.05,-0.53
110,0.18,-9.97,-0.39
120,0.18,-10.04,-0.28
130,0.11,-10.01,-0.16
140,0.12,-10.06,-0.19
150,0.21,-10.02,-0.27
160,0.19,-9.98,-0.38
170,0.22,-9.95,-0.38
180,0.23,-9.9,-0.35
190,0.25,-9.89,-0.38
200,0.3,-9.85,-0.36
210,0.36,-9.9,-0.29
220,0.36,-9.99,-0.29
230,0.35,-9.95,-0.27
240,0.38,-9.93,-0.35
250,0.45,-9.87,-0.52
260,0.54,-9.79,-0.63
270,0.63,-9.77,-0.69
280,0.67,-9.8,-0.82
290,0.58,-9.85,-0.91
300,0.52,-9.82,-0.83
310,0.45,-9.95,-0.81
320,0.45,-10.12,-0.65
330,0.6,-10.38,-0.33
340,0.9,-10.5,-0.25
350,0.74,-10.65,-0.1
360,0.52,-10.32,-0.24
370,-0.02,-9.43,-0.98
380,-0.81,-7.95,-1.57
390,-1.54,-6.56,-1.93
400,-1.92,-5.72,-2.32
410,-2.0,-5.28,-2.46
420,-2.03,-4.89,-2.75
430,-2.51,-4.74,-2.49
440,-3.53,-4.51,-2.11
450,-3.23,-4.25,-2.08
460,-5.62,-3.31,-1.62
470,-6.84,-3.31,-1.48
480,-8.36,-2.38,-0.84
490,-9.64,-1.63,-0.74
500,-10.37,-1.35,-0.74
510,-10.58,-1.29,-0.95
520,-10.58,-1.29,-0.95
530,-10.62,-1.56,-1.07
540,-10.83,-1.52,-1.09
550,-11.18,-1.36,-1.13
560,-11.49,-1.26,-1.14
570,-11.62,-1.29,-1.13
580,-11.53,-1.42,-1.25
590,-11.31,-1.61,-1.29
600,-11.15,-1.84,-1.25
610,-11.15,-2.09,-1.1
620,-11.16,-2.12,-1.23
630,-11.28,-2.15,-1.12
640,-11.31,-2.09,-1.04
650,-11.14,-1.98,-1.05
660,-10.98,-1.86,-1.16
670,-10.83,-1.78,-1.2
680,-10.59,-1.68,-1.31
690,-10.47,-1.55,-1.41
700,-10.47,-1.51,-1.33
710,-10.5,-1.46,-1.15
720,-10.55,-1.56,-1.07
730,-10.44,-1.53,-1.04
740,-10.22,-1.46,-1.15
750,-9.94,-1.34,-1.28
760,-9.73,-1.24,-1.35
770,-9.5,-1.2,-1.33
780,-9.39,-1.16,-1.41
790,-9.3,-1.04,-1.37
800,-9.35,-0.92,-1.31
810,-9.43,-0.88,-1.23
820,-9.47,-0.78,-1.21
830,-9.39,-0.7,-1.22
840,-9.17,-0.64,-1.36
850,-9.0,-0.65,-1.41
860,-8.99,-0.85,-1.35
870,-9.08,-0.96,-1.24
880,-9.19,-1.07,-1.15
890,-9.36,-1.07,-1.05
900,-9.5,-0.95,-1.02
910,-9.49,-0.87,-1.06
920,-9.41,-0.79,-1.15
930,-9.23,-0.77,-1.24
940,-9.11,-0.85,-1.29
950,-9.06,-0.99,-1.29
960,-9.13,-1.11,-1.25
970,-9.23,-1.18,-1.19
980,-9.33,-1.18,-1.16
990,-9.32,-1.06,-1.2
1000,-9.3,-0.98,-1.23
