timestamp,x,y,z
0,-0.66,-9.9,-0.78
10,-0.56,-9.93,-0.74
20,-0.48,-10.01,-0.68
30,-0.47,-10.04,-0.68
40,-0.45,-10.02,-0.72
50,-0.56,-9.91,-0.78
60,-0.65,-9.86,-0.82
70,-0.67,-9.85,-0.89
80,-0.6,-9.91,-1.02
90,-0.61,-9.91,-1.01
100,-0.59,-9.96,-1.02
110,-0.66,-9.96,-0.99
120,-0.66,-9.98,-0.98
130,-0.68,-9.97,-0.92
140,-0.67,-10.01,-0.96
150,-0.66,-10.02,-0.94
160,-0.62,-10.1,-0.95
170,-0.7,-10.13,-0.91
180,-0.75,-10.18,-0.92
190,-0.86,-10.13,-1.01
200,-0.91,-10.11,-1.05
210,-0.94,-10.06,-1.11
220,-0.99,-9.96,-1.16
230,-0.97,-9.78,-1.41
240,-1.11,-9.56,-1.66
250,-1.19,-9.37,-1.86
260,-1.4,-9.04,-1.91
270,-1.38,-8.86,-1.98
280,-1.36,-8.83,-1.93
290,-1.24,-8.55,-1.59
300,-1.05,-8.43,-1.53
310,-1.07,-7.74,-1.79
320,-1.22,-6.69,-2.52
330,-1.09,-5.81,-3.1
340,-0.35,-4.95,-3.02
350,1.19,-4.28,-2.12
360,3.38,-4.17,-1.89
370,5.38,-4.02,-1.17
380,5.54,-3.54,0.35
390,7.79,-3.29,-0.83
400,8.89,-3.07,-0.36
410,9.93,-2.41,-0.34
420,10.45,-2.38,-0.14
430,11.25,-2.6,0.06
440,11.69,-2.04,1.27
450,13.1,-2.26,2.52
460,13.59,-2.4,3.4
470,14.52,-2.37,3.64
480,15.23,-1.93,2.9
490,15.64,-1.51,1.74
500,15.52,-0.33,1.08
510,14.85,-0.62,0.6
520,13.71,-0.51,0.74
530,13.03,-0.27,0.84
540,12.14,-0.14,0.84
550,11.42,0.12,0.73
560,10.86,0.22,0.45
570,10.5,0.47,0.05
580,10.34,0.49,-0.41
590,10.28,0.38,-0.6
600,10.28,0.21,-0.7
610,10.23,-0.07,-0.6
620,10.18,-0.29,-0.49
630,10.05,-0.35,-0.33
640,9.88,-0.3,-0.12
650,9.7,-0.19,-0.05
660,9.68,-0.04,0.03
670,9.78,0.08,-0.1
680,9.96,0.15,-0.29
690,10.21,0.01,-0.32
700,10.38,-0.23,-0.26
710,10.5,-0.32,-0.2
720,10.51,-0.34,-0.16
730,10.39,-0.28,-0.16
740,10.15,-0.22,0.05
750,9.93,-0.11,0.09
760,9.73,-0.05,0.06
770,9.7,-0.03,-0.07
780,9.72,-0.17,-0.22
790,9.8,-0.36,-0.28
800,9.88,-0.55,-0.3
810,9.91,-0.69,-0.09
820,9.9,-0.72,0.13
830,9.95,-0.59,0.25
840,10.01,-0.42,0.17
850,9.98,-0.32,0.05
860,9.87,-0.35,0.03
870,9.75,-0.4,0.05
880,9.67,-0.5,0.11
890,9.62,-0.59,0.13
900,9.7,-0.62,0.19
910,9.91,-0.62,0.17
920,10.14,-0.5,0.03
930,10.28,-0.36,-0.07
940,10.37,-0.29,-0.09
950,10.37,-0.27,-0.04
960,10.37,-0.26,-0.02
970,10.34,-0.29,0.04
980,10.26,-0.26,0.06
990,10.18,-0.19,0.06
1000,10.1,-0.15,0.05
