timestamp,ax,ay,az,gx,gy,gz
0,1.07,-10.01,-1.82,-0.06,-0.01,0.16
10,1.09,-10.02,-1.83,-0.06,-0.0,0.15
20,1.1,-10.11,-1.81,-0.07,0.01,0.12
30,1.14,-10.14,-1.78,-0.06,0.01,0.1
40,1.2,-10.17,-1.74,-0.06,-0.0,0.07
50,1.21,-10.19,-1.75,-0.06,-0.02,0.05
60,1.22,-10.17,-1.8,-0.08,-0.04,0.04
70,1.2,-10.19,-1.84,-0.1,-0.05,0.04
80,1.24,-10.18,-1.95,-0.13,-0.04,0.05
90,1.22,-10.19,-2.0,-0.18,-0.04,0.05
100,1.24,-10.16,-2.01,-0.2,-0.05,0.06
110,1.22,-10.16,-2.04,-0.22,-0.07,0.07
120,1.2,-10.17,-2.06,-0.22,-0.1,0.07
130,1.18,-10.17,-2.09,-0.21,-0.13,0.07
140,1.12,-10.18,-2.05,-0.21,-0.15,0.06
150,1.08,-10.23,-2.11,-0.22,-0.16,0.05
160,1.04,-10.27,-2.15,-0.25,-0.15,0.02
170,1.0,-10.21,-2.19,-0.29,-0.14,-0.01
180,1.01,-10.18,-2.23,-0.32,-0.13,-0.04
190,1.01,-10.13,-2.28,-0.34,-0.11,-0.06
200,1.02,-9.99,-2.33,-0.33,-0.1,-0.07
210,0.99,-9.88,-2.33,-0.31,-0.1,-0.07
220,0.94,-9.86,-2.25,-0.29,-0.09,-0.05
230,0.96,-9.84,-2.22,-0.3,-0.08,-0.04
240,0.94,-9.82,-2.17,-0.31,-0.08,-0.03
250,0.93,-9.84,-2.1,-0.32,-0.1,-0.04
260,0.95,-9.8,-2.1,-0.32,-0.12,-0.04
270,0.99,-9.78,-2.11,-0.31,-0.13,-0.05
280,0.92,-9.78,-2.12,-0.29,-0.12,-0.05
290,0.96,-9.7,-2.16,-0.28,-0.11,-0.04
300,1.0,-9.68,-2.2,-0.27,-0.1,-0.04
310,1.0,-9.62,-2.15,-0.27,-0.09,-0.04
320,0.96,-9.61,-2.09,-0.28,-0.1,-0.03
330,0.94,-9.67,-2.07,-0.28,-0.11,-0.02
340,0.92,-9.78,-2.08,-0.28,-0.11,-0.01
350,0.9,-9.85,-2.12,-0.27,-0.12,-0.0
360,0.82,-9.93,-2.08,-0.26,-0.13,0.0
370,0.78,-10.03,-2.12,-0.24,-0.14,0.0
380,0.74,-10.1,-2.14,-0.23,-0.14,-0.01
