timestamp,ax,ay,az,gx,gy,gz
0,0.38,-10.1,-1.99,-0.11,-0.07,0.08
10,0.35,-10.19,-2.01,-0.13,-0.07,0.09
20,0.34,-10.4,-2.01,-0.14,-0.09,0.1
30,0.36,-10.57,-2.1,-0.15,-0.12,0.1
40,0.39,-10.76,-2.2,-0.16,-0.15,0.09
50,0.38,-10.92,-2.38,-0.19,-0.19,0.09
60,0.56,-11.05,-2.64,-0.22,-0.21,0.1
70,0.71,-11.25,-2.83,-0.27,-0.23,0.1
80,0.82,-11.58,-2.94,-0.29,-0.24,0.11
90,0.79,-11.97,-2.89,-0.29,-0.24,0.11
100,0.95,-12.44,-3.08,-0.27,-0.28,0.1
110,0.97,-12.77,-3.05,-0.26,-0.25,0.05
120,0.9,-13.01,-2.92,-0.27,-0.25,-0.0
130,1.02,-13.2,-2.78,-0.31,-0.28,-0.03
140,1.31,-13.18,-2.75,-0.41,-0.33,-0.01
150,1.61,-13.27,-2.77,-0.56,-0.39,0.05
160,1.57,-13.22,-2.7,-0.75,-0.45,0.16
170,1.7,-13.24,-2.85,-0.96,-0.52,0.29
180,1.62,-13.16,-3.05,-1.2,-0.51,0.35
190,1.34,-12.99,-3.08,-1.44,-0.45,0.36
200,1.0,-12.81,-3.3,-1.65,-0.38,0.38
210,0.91,-12.46,-3.36,-1.85,-0.3,0.42
220,0.84,-12.14,-3.19,-2.03,-0.23,0.43
230,0.72,-11.86,-2.91,-2.19,-0.22,0.39
240,0.67,-11.54,-2.77,-2.35,-0.26,0.3
250,0.66,-11.05,-2.79,-2.52,-0.3,0.22
260,0.7,-10.47,-2.93,-2.71,-0.29,0.17
270,0.77,-9.77,-2.97,-2.93,-0.26,0.19
280,0.76,-9.4,-2.88,-3.16,-0.22,0.28
290,0.75,-9.18,-2.66,-3.36,-0.2,0.43
300,0.81,-9.06,-2.43,-3.53,-0.18,0.62
310,0.77,-9.0,-2.24,-3.65,-0.19,0.8
320,0.68,-8.84,-2.15,-3.75,-0.23,0.95
330,0.51,-8.6,-2.14,-3.86,-0.31,1.04
340,0.38,-8.19,-2.25,-3.95,-0.42,1.07
350,0.35,-7.61,-2.34,-4.04,-0.58,1.09
360,0.47,-6.76,-2.53,-4.14,-0.77,1.16
370,0.65,-5.64,-3.02,-4.28,-0.89,1.36
380,0.52,-4.7,-3.6,-4.49,-0.82,1.72
390,0.39,-3.88,-4.13,-4.77,-0.54,2.16
400,0.11,-3.37,-4.45,-5.01,-0.17,2.55
410,-0.11,-3.28,-4.53,-5.19,0.21,2.82
420,-0.17,-3.13,-4.44,-5.29,0.45,2.81
430,-0.13,-2.74,-4.42,-5.27,0.51,2.58
440,-0.14,-2.11,-4.47,-5.2,0.44,2.28
450,-0.16,-1.18,-4.55,-5.06,0.25,1.99
460,-0.88,-0.27,-5.01,-4.95,0.05,1.84
470,-1.92,0.38,-5.83,-4.85,-0.05,1.92
480,-2.91,0.85,-6.86,-4.76,0.03,2.13
490,-3.83,0.99,-7.88,-4.72,0.23,2.33
500,-4.32,1.13,-8.82,-4.66,0.36,2.37
510,-4.5,1.31,-9.54,-4.51,0.37,2.18
520,-4.4,1.56,-10.16,-4.17,0.23,1.79
530,-4.29,2.04,-10.61,-3.66,0.01,1.26
540,-4.29,2.48,-11.08,-3.01,-0.25,0.76
550,-4.46,2.81,-11.51,-2.35,-0.49,0.38
560,-4.68,2.93,-11.94,-1.77,-0.67,0.14
570,-4.81,2.97,-12.42,-1.31,-0.75,0.05
580,-4.92,2.83,-12.7,-0.97,-0.74,0.08
590,-4.84,2.73,-13.08,-0.75,-0.7,0.14
600,-4.78,2.56,-13.39,-0.65,-0.59,0.19
610,-4.68,2.45,-13.58,-0.59,-0.47,0.2
620,-4.52,2.39,-13.54,-0.51,-0.34,0.18
630,-4.33,2.33,-13.28,-0.41,-0.22,0.17
640,-4.06,2.24,-12.9,-0.29,-0.14,0.16
650,-3.8,2.17,-12.5,-0.17,-0.09,0.11
660,-3.78,2.13,-12.05,-0.07,-0.07,0.07
670,-3.83,2.05,-11.76,0.03,-0.06,0.07
680,-3.75,1.77,-11.53,0.13,-0.04,0.12
690,-3.58,1.46,-11.3,0.22,-0.03,0.14
700,-3.41,1.13,-11.11,0.27,-0.02,0.12
710,-3.28,0.91,-10.94,0.28,-0.01,0.08
720,-3.24,0.73,-10.83,0.26,0.03,0.02
730,-3.29,0.67,-10.68,0.19,0.07,-0.03
740,-3.4,0.63,-10.44,0.1,0.11,-0.05
750,-3.4,0.54,-10.21,0.01,0.1,-0.03
760,-3.37,0.48,-10.07,-0.07,0.07,-0.02
770,-3.38,0.53,-10.13,-0.09,0.05,0.01
780,-3.36,0.53,-10.18,-0.06,0.04,0.06
790,-3.17,0.49,-10.3,-0.02,0.04,0.09
800,-3.06,0.41,-10.44,0.02,0.03,0.07
810,-2.99,0.39,-10.45,0.05,0.03,0.03
820,-2.98,0.36,-10.42,0.06,0.03,0.0
830,-3.04,0.33,-10.26,0.03,0.02,-0.01
840,-3.17,0.24,-10.12,-0.01,-0.02,-0.01
850,-3.21,0.11,-10.03,-0.07,-0.1,-0.01
860,-3.3,0.06,-10.09,-0.14,-0.17,-0.02
870,-3.39,0.06,-10.31,-0.18,-0.22,-0.05
880,-3.46,0.22,-10.54,-0.18,-0.22,-0.09
890,-3.53,0.33,-10.69,-0.15,-0.16,-0.1
900,-3.46,0.41,-10.79,-0.11,-0.09,-0.11
910,-3.37,0.46,-10.8,-0.11,0.01,-0.11
920,-3.28,0.45,-10.69,-0.14,0.08,-0.12
930,-3.24,0.44,-10.5,-0.18,0.1,-0.13
940,-3.16,0.44,-10.34,-0.22,0.05,-0.16
950,-3.09,0.48,-10.26,-0.25,-0.07,-0.22
960,-3.08,0.54,-10.25,-0.26,-0.19,-0.3
970,-3.01,0.66,-10.35,-0.29,-0.29,-0.35
980,-3.02,0.91,-10.55,-0.33,-0.33,-0.33
990,-3.21,1.15,-10.77,-0.32,-0.25,-0.22
