timestamp,x,y,z
0,-0.51,-9.9,-0.67
10,-0.58,-9.83,-0.87
20,-0.62,-9.8,-0.97
30,-0.6,-9.85,-1.03
40,-0.63,-9.94,-0.97
50,-0.68,-10.02,-0.97
60,-0.72,-10.12,-0.84
70,-0.82,-10.22,-0.8
80,-0.9,-10.22,-0.8
90,-0.96,-10.28,-0.8
100,-1.03,-10.23,-0.87
110,-1.19,-10.14,-0.97
120,-1.45,-10.05,-1.09
130,-1.78,-9.89,-1.09
140,-1.89,-9.87,-0.98
150,-1.72,-9.96,-0.58
160,-1.47,-10.22,-0.34
170,-0.92,-10.44,0.04
180,-0.54,-10.27,0.15
190,-0.53,-9.85,-0.35
200,-0.63,-9.31,-0.65
210,-0.79,-8.64,-0.95
220,-0.42,-8.35,-1.06
230,0.45,-8.51,-0.56
240,1.69,-8.67,0.11
250,3.06,-8.48,0.77
260,4.05,-8.18,1.04
270,4.69,-7.56,0.62
280,5.46,-6.7,0.18
290,6.3,-5.87,-0.23
300,7.39,-5.2,-0.84
310,8.66,-4.67,-1.41
320,9.66,-4.24,-1.87
330,10.6,-4.06,-2.14
340,10.68,-3.82,-1.95
350,10.88,-3.53,-1.54
360,10.93,-2.95,-1.62
370,11.09,-2.34,-2.09
380,11.21,-1.97,-1.95
390,11.21,-1.61,-1.64
400,11.28,-1.52,-1.3
410,11.28,-1.54,-0.95
420,11.33,-1.46,-0.65
430,11.39,-1.26,-0.44
440,11.86,-0.81,-1.27
450,12.21,-0.59,-1.89
460,12.26,-0.59,-1.96
470,11.86,-0.61,-1.84
480,11.34,-0.66,-1.57
490,10.89,-0.7,-1.46
500,10.6,-0.76,-1.35
510,10.5,-0.77,-1.32
520,10.47,-0.82,-1.36
530,10.48,-0.89,-1.46
540,10.46,-0.92,-1.52
550,10.36,-0.95,-1.59
560,10.25,-1.02,-1.78
570,10.07,-1.09,-1.82
580,9.87,-1.25,-1.73
590,9.71,-1.35,-1.53
600,9.5,-1.47,-1.46
610,9.47,-1.4,-1.42
620,9.5,-1.32,-1.49
630,9.66,-1.3,-1.49
640,9.81,-1.32,-1.65
650,9.88,-1.39,-1.61
660,9.88,-1.44,-1.69
670,9.85,-1.42,-1.82
680,9.73,-1.42,-1.75
690,9.66,-1.37,-1.68
700,9.63,-1.34,-1.73
710,9.67,-1.24,-1.85
720,9.81,-1.06,-2.06
730,9.87,-0.91,-2.14
740,9.9,-0.86,-2.14
750,9.88,-0.87,-2.09
760,9.86,-0.98,-2.02
770,9.97,-1.1,-1.93
780,10.07,-1.13,-2.03
790,10.19,-1.1,-2.17
800,10.21,-1.06,-2.17
810,10.15,-0.99,-2.12
820,10.08,-0.96,-2.07
830,10.05,-0.94,-2.1
840,10.1,-0.9,-2.11
850,10.21,-0.94,-2.11
860,10.26,-1.07,-1.98
870,10.24,-1.23,-1.89
880,10.2,-1.29,-1.81
890,10.13,-1.29,-1.84
900,10.11,-1.29,-1.79
910,10.12,-1.32,-1.7
920,10.2,-1.34,-1.77
930,10.24,-1.3,-1.85
940,10.18,-1.3,-1.93
950,10.09,-1.25,-2.04
960,9.97,-1.18,-2.07
970,9.85,-1.14,-1.98
980,9.82,-1.19,-1.93
990,9.86,-1.22,-2.04
1000,9.95,-1.17,-2.19
