timestamp,ax,ay,az,gx,gy,gz
0,0.04,-9.92,-2.45,-0.01,-0.04,-0.05
10,0.07,-9.94,-2.48,-0.01,-0.03,-0.07
20,0.06,-9.91,-2.55,-0.01,-0.01,-0.08
30,0.11,-9.89,-2.57,-0.01,0.01,-0.1
40,0.11,-9.86,-2.57,-0.01,0.02,-0.11
50,0.11,-9.82,-2.54,-0.01,0.01,-0.13
60,0.17,-9.8,-2.52,-0.01,-0.02,-0.15
70,0.16,-9.74,-2.58,-0.01,-0.05,-0.17
80,0.13,-9.72,-2.67,-0.03,-0.08,-0.18
90,0.09,-9.67,-2.81,-0.04,-0.08,-0.19
100,0.01,-9.67,-2.92,-0.06,-0.06,-0.18
110,-0.02,-9.68,-3.01,-0.08,-0.02,-0.16
120,-0.01,-9.7,-3.03,-0.08,0.02,-0.14
130,0.02,-9.77,-3.01,-0.07,0.06,-0.11
140,-0.04,-9.86,-2.9,-0.08,0.1,-0.08
150,-0.08,-9.96,-2.78,-0.08,0.12,-0.07
160,-0.09,-10.05,-2.66,-0.08,0.11,-0.07
170,-0.12,-10.1,-2.53,-0.1,0.08,-0.09
180,-0.11,-10.12,-2.49,-0.1,0.02,-0.12
190,-0.13,-10.1,-2.58,-0.09,-0.02,-0.15
200,-0.12,-10.03,-2.72,-0.09,-0.03,-0.16
210,-0.09,-10.01,-2.85,-0.09,-0.02,-0.17
220,-0.1,-10.1,-2.95,-0.08,0.02,-0.18
230,-0.0,-10.2,-3.06,-0.09,0.08,-0.18
240,0.13,-10.37,-3.05,-0.09,0.14,-0.18
250,0.19,-10.54,-2.85,-0.08,0.15,-0.17
260,0.3,-10.69,-2.7,-0.06,0.11,-0.16
270,0.38,-10.85,-2.56,-0.06,0.03,-0.14
280,0.41,-10.92,-2.53,-0.05,-0.06,-0.13
290,0.41,-11.0,-2.62,-0.08,-0.12,-0.1
300,0.45,-11.08,-2.84,-0.14,-0.12,-0.06
310,0.55,-11.13,-3.1,-0.21,-0.08,-0.03
320,0.64,-11.13,-3.25,-0.25,-0.02,0.02
330,0.68,-11.13,-3.08,-0.26,0.01,0.08
340,0.78,-11.12,-2.89,-0.24,-0.02,0.17
350,0.9,-11.11,-2.8,-0.22,-0.11,0.24
360,0.97,-11.07,-2.82,-0.23,-0.2,0.28
370,0.97,-11.1,-2.81,-0.26,-0.27,0.31
380,1.01,-11.11,-2.94,-0.3,-0.29,0.34
390,1.14,-11.12,-3.17,-0.33,-0.26,0.35
400,1.38,-11.11,-3.59,-0.33,-0.18,0.38
410,1.38,-11.08,-3.82,-0.28,-0.08,0.45
420,1.22,-11.12,-3.88,-0.23,0.02,0.58
430,1.02,-11.24,-3.81,-0.2,0.14,0.73
440,0.59,-11.39,-3.3,-0.23,0.23,0.85
450,0.69,-11.51,-3.2,-0.32,0.24,0.91
460,0.66,-11.64,-3.06,-0.43,0.22,0.89
470,0.55,-11.55,-3.06,-0.51,0.15,0.85
480,0.55,-11.34,-3.32,-0.52,0.03,0.81
490,0.67,-11.1,-3.55,-0.46,-0.1,0.79
500,0.69,-10.73,-3.64,-0.35,-0.2,0.79
510,0.65,-10.23,-3.69,-0.19,-0.28,0.82
520,0.52,-9.68,-3.54,-0.05,-0.37,0.88
530,0.42,-9.25,-3.18,0.06,-0.5,0.95
540,0.19,-9.07,-2.82,0.13,-0.65,1.03
550,-0.2,-9.24,-2.63,0.06,-0.71,1.09
560,-0.41,-9.22,-2.77,-0.18,-0.63,1.12
570,-0.48,-9.28,-2.73,-0.44,-0.49,1.09
580,-0.55,-9.21,-2.55,-0.6,-0.37,1.04
