timestamp,ax,ay,az,gx,gy,gz
0,1.14,-10.09,-1.46,-0.04,0.02,-0.08
10,1.15,-10.05,-1.54,-0.06,0.05,-0.07
20,1.16,-10.03,-1.52,-0.08,0.08,-0.05
30,1.17,-10.03,-1.44,-0.09,0.1,-0.02
40,1.19,-10.07,-1.42,-0.11,0.1,-0.01
50,1.21,-10.12,-1.43,-0.11,0.09,0.01
60,1.2,-10.14,-1.43,-0.11,0.07,0.01
70,1.22,-10.1,-1.48,-0.11,0.04,0.02
80,1.22,-10.13,-1.57,-0.1,0.01,0.04
90,1.21,-10.22,-1.68,-0.1,-0.01,0.06
100,1.26,-10.32,-1.77,-0.11,-0.01,0.08
110,1.26,-10.54,-1.76,-0.12,0.0,0.1
120,1.21,-10.72,-1.79,-0.16,0.03,0.12
130,1.23,-10.89,-1.77,-0.18,0.04,0.14
140,1.26,-11.06,-1.75,-0.19,0.05,0.16
150,1.22,-11.15,-1.73,-0.17,0.05,0.19
160,1.17,-11.2,-1.72,-0.15,0.06,0.22
170,1.12,-11.23,-1.83,-0.11,0.08,0.27
180,1.1,-11.26,-1.86,-0.07,0.13,0.33
190,1.02,-11.41,-1.79,-0.02,0.19,0.39
200,1.0,-11.58,-1.79,0.04,0.25,0.44
210,1.0,-11.67,-1.92,0.11,0.34,0.47
220,0.99,-11.74,-1.92,0.26,0.46,0.5
230,0.97,-11.49,-1.87,0.47,0.58,0.57
240,0.94,-11.16,-1.73,0.77,0.69,0.73
250,0.93,-10.9,-1.33,1.16,0.77,1.01
260,0.74,-10.67,-0.82,1.46,0.82,1.32
270,0.59,-10.41,-0.46,1.51,0.84,1.55
280,0.65,-10.12,-0.45,1.35,0.85,1.65
290,0.6,-9.71,-0.39,1.08,0.81,1.67
300,0.52,-9.02,-0.39,0.85,0.72,1.7
310,0.57,-8.45,-0.3,0.79,0.62,1.84
320,0.61,-8.01,-0.22,0.91,0.5,2.05
330,0.38,-7.67,-0.07,1.1,0.33,2.27
340,0.14,-7.71,-0.12,1.21,0.18,2.38
350,0.04,-7.45,-0.43,1.21,0.1,2.38
360,-0.19,-7.23,-0.51,1.24,0.11,2.38
370,-0.43,-6.98,-0.23,1.37,0.1,2.47
380,-0.57,-6.6,0.07,1.58,0.07,2.69
390,-0.64,-6.4,0.45,1.83,-0.01,2.95
400,-0.87,-6.34,0.68,2.04,-0.14,3.18
410,-1.19,-6.46,0.76,2.06,-0.26,3.37
420,-1.49,-6.51,0.47,1.89,-0.27,3.48
430,-1.77,-6.34,0.19,1.63,-0.2,3.56
440,-2.32,-5.83,-0.06,1.43,-0.0,3.67
450,-2.8,-5.29,0.14,1.45,0.14,3.83
