timestamp,ax,ay,az,gx,gy,gz
0,0.22,-9.98,-1.95,0.01,0.07,-0.08
10,0.18,-9.94,-1.97,0.01,0.05,-0.07
20,0.11,-9.92,-2.04,0.01,0.02,-0.05
30,0.09,-10.01,-2.12,-0.0,0.02,-0.03
40,0.1,-10.09,-2.2,-0.04,0.04,-0.0
50,0.13,-10.17,-2.3,-0.08,0.07,0.01
60,0.15,-10.24,-2.35,-0.11,0.1,0.02
70,0.12,-10.36,-2.31,-0.13,0.11,0.03
80,0.1,-10.46,-2.28,-0.13,0.11,0.04
90,0.01,-10.54,-2.31,-0.14,0.09,0.03
100,-0.03,-10.58,-2.37,-0.14,0.05,0.03
110,-0.14,-10.55,-2.47,-0.13,0.01,0.04
120,-0.19,-10.54,-2.59,-0.12,-0.01,0.07
130,-0.29,-10.63,-2.65,-0.13,-0.01,0.12
140,-0.33,-10.77,-2.74,-0.14,0.0,0.17
150,-0.34,-10.89,-2.77,-0.17,0.04,0.22
160,-0.34,-11.04,-2.73,-0.22,0.07,0.25
170,-0.3,-11.21,-2.76,-0.25,0.07,0.27
180,-0.3,-11.37,-2.64,-0.25,0.06,0.27
190,-0.32,-11.47,-2.51,-0.22,0.01,0.27
200,-0.3,-11.45,-2.54,-0.16,-0.04,0.28
210,-0.28,-11.31,-2.59,-0.08,-0.09,0.29
220,-0.29,-11.03,-2.7,0.01,-0.12,0.32
230,-0.29,-10.7,-2.76,0.11,-0.12,0.37
240,-0.33,-10.32,-2.89,0.22,-0.1,0.47
250,-0.47,-9.99,-2.9,0.35,-0.03,0.6
260,-0.74,-10.06,-2.78,0.43,0.13,0.76
270,-0.82,-10.18,-2.77,0.39,0.35,0.9
280,-0.89,-10.37,-2.45,0.26,0.56,0.97
290,-0.95,-10.52,-1.98,0.06,0.69,0.92
300,-0.8,-10.61,-1.53,-0.13,0.68,0.78
310,-0.68,-10.51,-1.22,-0.25,0.56,0.61
320,-0.59,-10.24,-1.24,-0.24,0.39,0.48
330,-0.52,-9.77,-1.41,-0.08,0.21,0.44
340,-0.41,-9.29,-1.54,0.22,0.04,0.5
