timestamp,ax,ay,az,gx,gy,gz
0,-1.31,-9.24,2.51,-0.13,-0.06,0.01
10,-1.38,-9.29,2.48,-0.15,-0.02,-0.03
20,-1.47,-9.43,2.42,-0.18,0.03,-0.09
30,-1.53,-9.54,2.32,-0.2,0.07,-0.14
40,-1.5,-9.56,2.2,-0.2,0.09,-0.19
50,-1.45,-9.52,2.13,-0.18,0.09,-0.23
60,-1.36,-9.55,2.08,-0.14,0.08,-0.24
70,-1.24,-9.59,2.06,-0.08,0.04,-0.24
80,-1.17,-9.68,2.07,-0.02,0.0,-0.24
90,-1.18,-9.82,2.11,0.02,-0.01,-0.24
100,-1.32,-10.08,2.12,0.01,0.01,-0.26
110,-1.46,-10.44,2.0,-0.05,0.06,-0.3
120,-1.56,-10.82,1.87,-0.18,0.12,-0.35
130,-1.6,-11.07,1.73,-0.32,0.19,-0.4
140,-1.59,-11.33,1.71,-0.43,0.23,-0.42
150,-1.52,-11.53,1.76,-0.46,0.23,-0.4
160,-1.3,-11.74,1.81,-0.42,0.18,-0.39
170,-1.02,-11.96,1.74,-0.31,0.11,-0.4
180,-0.79,-12.2,1.74,-0.19,0.05,-0.42
190,-0.77,-12.51,1.78,-0.09,0.0,-0.46
200,-0.9,-12.86,1.82,-0.07,-0.03,-0.5
210,-1.05,-13.23,1.86,-0.13,-0.02,-0.52
220,-1.27,-13.67,1.96,-0.28,0.01,-0.51
230,-1.34,-14.1,2.03,-0.49,0.04,-0.5
240,-1.24,-14.5,2.19,-0.72,0.06,-0.51
250,-1.02,-14.7,2.37,-0.9,0.04,-0.53
260,-0.75,-14.73,2.56,-1.02,-0.0,-0.56
270,-0.48,-14.55,2.65,-1.09,-0.05,-0.58
280,-0.22,-14.32,2.73,-1.13,-0.09,-0.57
290,-0.1,-14.18,2.81,-1.17,-0.14,-0.54
300,0.07,-14.1,2.87,-1.23,-0.21,-0.49
310,0.21,-14.03,2.89,-1.32,-0.27,-0.43
320,0.33,-13.75,2.78,-1.46,-0.33,-0.4
330,0.36,-13.42,2.67,-1.62,-0.39,-0.38
340,0.44,-13.04,2.56,-1.8,-0.46,-0.39
350,0.44,-12.7,2.5,-1.98,-0.5,-0.39
360,0.54,-12.4,2.42,-2.16,-0.53,-0.38
370,0.69,-12.05,2.29,-2.32,-0.54,-0.37
380,0.59,-11.94,2.18,-2.47,-0.58,-0.34
390,0.53,-11.87,1.82,-2.63,-0.65,-0.29
400,0.59,-11.6,1.37,-2.8,-0.7,-0.28
410,0.72,-11.19,1.01,-2.97,-0.71,-0.29
420,0.98,-10.6,0.76,-3.08,-0.7,-0.29
430,1.45,-9.89,0.52,-3.11,-0.7,-0.24
440,2.04,-9.34,0.38,-3.03,-0.73,-0.11
450,2.57,-8.74,0.3,-2.84,-0.81,0.06
460,3.14,-8.13,0.17,-2.58,-0.93,0.26
470,3.56,-7.58,0.02,-2.27,-1.07,0.49
480,3.91,-6.98,-0.05,-1.95,-1.23,0.76
490,4.22,-6.36,-0.04,-1.64,-1.42,1.07
500,4.53,-5.84,0.01,-1.39,-1.66,1.39
510,4.79,-5.27,0.06,-1.23,-1.95,1.67
520,5.01,-4.68,-0.22,-1.14,-2.24,1.98
530,5.46,-4.2,-0.48,-1.1,-2.49,2.34
540,5.15,-4.07,-0.39,-1.08,-2.73,2.72
550,4.84,-3.83,-0.33,-1.05,-2.98,3.13
560,4.35,-3.82,-0.29,-0.98,-3.21,3.51
570,3.73,-3.93,-0.13,-0.93,-3.4,3.82
580,3.24,-4.01,-0.09,-0.91,-3.57,4.05
590,2.85,-3.99,-0.11,-0.89,-3.71,4.23
600,2.56,-3.75,-0.21,-0.87,-3.84,4.39
610,2.27,-3.29,-0.22,-0.82,-3.94,4.57
620,1.85,-2.86,0.01,-0.73,-4.05,4.8
630,1.18,-2.67,0.18,-0.69,-4.17,5.05
640,0.36,-2.57,0.15,-0.75,-4.24,5.25
650,-0.49,-2.38,0.0,-0.97,-4.23,5.35
660,-1.38,-2.2,-0.15,-1.27,-4.15,5.36
670,-2.24,-2.01,-0.33,-1.55,-3.98,5.27
680,-2.94,-1.75,-0.42,-1.73,-3.74,5.13
690,-3.45,-1.3,-0.28,-1.76,-3.49,4.98
700,-4.04,-0.68,0.1,-1.66,-3.3,4.87
710,-4.66,-0.06,0.59,-1.5,-3.15,4.8
720,-5.7,0.4,1.38,-1.32,-3.02,4.78
730,-7.0,0.51,1.97,-1.19,-2.86,4.78
740,-8.39,0.44,2.65,-1.12,-2.67,4.75
750,-9.67,0.23,3.3,-1.13,-2.51,4.61
760,-10.66,0.03,3.78,-1.17,-2.46,4.32
770,-11.34,-0.13,4.07,-1.18,-2.53,3.9
780,-11.65,-0.19,4.06,-1.1,-2.66,3.42
790,-11.72,-0.13,3.72,-0.96,-2.76,2.95
800,-12.02,-0.06,3.18,-0.82,-2.7,2.56
810,-12.51,0.07,2.69,-0.73,-2.43,2.26
820,-13.11,0.15,2.77,-0.66,-1.99,2.05
830,-13.74,0.16,3.18,-0.61,-1.5,1.91
840,-14.01,-0.06,3.6,-0.58,-1.07,1.76
850,-13.85,-0.2,3.88,-0.55,-0.77,1.56
