timestamp,x,y,z
0,-0.14,-9.83,-1.26
10,-0.01,-9.39,-1.38
20,0.08,-9.23,-1.46
30,0.14,-9.44,-1.32
40,0.14,-10.04,-0.94
50,0.2,-10.89,-0.37
60,0.31,-11.75,0.35
70,0.53,-12.2,0.55
80,0.62,-11.8,0.49
90,0.74,-11.12,0.08
100,0.78,-10.35,-0.48
110,0.69,-9.64,-0.6
120,0.5,-9.62,-0.66
130,0.2,-9.96,-0.85
140,-0.05,-10.16,-0.55
150,0.02,-10.6,-0.34
160,0.19,-10.8,-0.21
170,0.51,-10.66,-0.28
180,0.85,-10.22,-0.58
190,0.96,-9.87,-0.86
200,0.84,-9.71,-1.02
210,0.57,-9.76,-1.17
220,0.16,-10.13,-1.09
230,-0.16,-10.81,-0.55
240,-0.28,-11.79,0.07
250,-0.28,-12.53,0.48
260,-0.27,-12.97,0.33
270,-0.24,-12.64,0.14
280,-0.24,-12.46,-0.46
290,-0.26,-11.95,-1.13
300,-0.4,-11.57,-1.43
310,-0.79,-11.77,-0.94
320,-1.04,-12.39,0.01
330,-1.18,-13.18,0.76
340,-1.14,-13.55,1.25
350,-0.91,-13.33,1.4
360,-0.74,-13.17,0.91
370,-0.67,-12.48,0.54
380,-0.6,-11.57,0.07
390,-0.58,-10.78,-0.23
400,-0.47,-10.32,-0.52
410,-0.26,-10.03,-0.49
420,0.1,-9.88,-0.41
430,0.53,-9.74,-0.4
440,0.95,-9.5,-0.55
450,1.18,-9.0,-0.89
460,1.24,-8.29,-1.39
470,1.06,-7.67,-2.04
480,0.98,-6.79,-2.35
490,1.02,-6.35,-2.8
500,1.24,-5.88,-2.97
510,1.63,-5.93,-3.2
520,1.99,-5.94,-3.6
530,2.41,-6.01,-3.59
540,2.8,-5.92,-3.82
550,3.0,-5.48,-4.21
560,3.0,-4.93,-4.66
570,2.88,-4.22,-5.16
580,2.75,-3.47,-5.7
590,2.76,-2.92,-6.07
600,2.81,-2.72,-6.23
610,2.92,-2.84,-6.09
620,3.21,-3.23,-5.87
630,3.47,-3.13,-5.69
640,3.6,-3.15,-5.65
650,3.62,-2.91,-5.88
660,3.38,-2.53,-6.24
670,3.04,-2.15,-6.48
680,2.69,-1.67,-6.7
690,2.54,-1.43,-6.68
700,2.7,-1.29,-6.5
710,3.03,-1.44,-6.34
720,3.42,-1.59,-6.01
730,3.68,-1.78,-5.73
740,3.73,-1.92,-5.53
750,3.71,-1.87,-5.49
760,3.68,-1.63,-5.56
770,3.57,-1.13,-5.77
780,3.38,-0.55,-6.48
790,3.32,0.11,-7.0
800,3.4,1.05,-7.62
810,3.6,1.79,-8.09
820,4.19,1.88,-7.76
830,4.69,1.33,-7.27
840,4.84,0.86,-7.34
850,4.73,1.25,-7.92
860,4.48,1.95,-8.64
870,4.23,3.34,-9.37
880,3.92,4.24,-9.53
890,3.94,3.79,-8.91
900,4.21,2.88,-8.58
910,4.77,1.85,-8.05
920,5.14,1.03,-8.03
930,5.51,0.42,-8.01
940,5.35,-0.57,-8.12
950,5.04,-1.46,-8.44
960,5.13,-2.06,-9.07
970,5.59,-2.94,-10.09
980,6.29,-4.05,-10.92
990,6.78,-4.91,-11.78
1000,7.23,-5.43,-12.56
