timestamp,x,y,z
0,-0.91,-9.52,0.5
10,-1.0,-9.62,0.57
20,-1.06,-9.7,0.57
30,-1.12,-9.76,0.55
40,-1.18,-9.8,0.57
50,-1.26,-9.79,0.59
60,-1.31,-9.79,0.58
70,-1.32,-9.75,0.46
80,-1.31,-9.68,0.38
90,-1.28,-9.66,0.37
100,-1.32,-9.76,0.38
110,-1.39,-9.92,0.52
120,-1.47,-10.11,0.69
130,-1.48,-10.2,0.77
140,-1.41,-10.16,0.67
150,-1.24,-10.08,0.62
160,-1.06,-9.93,0.52
170,-0.92,-9.78,0.42
180,-0.85,-9.75,0.37
190,-0.91,-9.84,0.38
200,-1.08,-10.02,0.57
210,-1.3,-10.22,0.74
220,-1.45,-10.41,0.94
230,-1.54,-10.55,1.07
240,-1.54,-10.59,1.2
250,-1.46,-10.5,1.15
260,-1.28,-10.38,0.94
270,-1.12,-10.26,0.77
280,-1.05,-10.25,0.77
290,-0.98,-10.32,0.71
300,-0.98,-10.51,0.64
310,-1.02,-10.66,0.68
320,-1.06,-10.8,0.73
330,-1.12,-10.94,0.86
340,-1.16,-11.11,1.04
350,-1.15,-11.38,1.02
360,-1.15,-11.56,0.82
370,-1.22,-11.65,0.77
380,-1.39,-11.87,0.78
390,-1.53,-12.07,0.89
400,-1.61,-12.23,0.93
410,-1.55,-12.37,0.88
420,-1.48,-12.53,0.74
430,-1.4,-12.59,0.66
440,-1.42,-12.63,0.65
450,-1.49,-12.68,0.68
460,-1.57,-12.69,0.74
470,-1.59,-12.68,0.7
480,-1.58,-12.61,0.49
490,-1.54,-12.4,0.34
500,-1.46,-12.28,0.15
510,-1.42,-12.26,0.12
520,-1.39,-12.17,0.26
530,-1.26,-12.05,0.34
540,-1.04,-11.9,0.36
550,-0.84,-11.71,0.41
560,-0.62,-11.48,0.34
570,-0.44,-11.18,0.12
580,-0.3,-10.96,-0.28
590,-0.14,-10.73,-0.53
600,0.1,-10.44,-0.65
610,0.37,-10.2,-0.67
620,0.68,-10.05,-0.56
630,0.86,-9.9,-0.62
640,1.04,-9.69,-0.94
650,1.08,-9.47,-1.33
660,1.13,-9.3,-1.49
670,1.2,-9.32,-1.48
680,1.23,-9.35,-1.56
690,1.32,-9.4,-1.33
700,1.45,-9.33,-1.15
710,1.45,-9.03,-1.23
720,1.41,-8.5,-1.62
730,1.44,-7.92,-2.07
740,1.62,-7.57,-2.48
750,1.89,-7.06,-2.87
760,2.2,-6.84,-3.16
770,2.4,-6.69,-3.38
780,2.56,-6.41,-3.44
790,2.66,-6.13,-3.4
800,2.61,-6.03,-3.15
810,2.54,-5.77,-3.0
820,2.39,-5.4,-3.29
830,2.29,-5.09,-3.91
840,2.23,-4.8,-4.24
850,2.29,-4.48,-4.47
860,2.58,-4.15,-4.87
870,2.96,-3.99,-4.95
880,3.27,-4.06,-4.68
890,3.52,-4.28,-4.26
900,3.43,-4.24,-4.13
910,3.33,-3.83,-4.27
920,3.26,-3.29,-4.86
930,3.21,-2.67,-5.63
940,3.41,-2.29,-6.05
950,3.72,-1.96,-6.28
960,4.06,-1.53,-6.58
970,4.34,-1.61,-6.67
980,4.41,-1.88,-6.33
990,4.17,-2.26,-5.95
1000,3.81,-2.42,-5.62
