timestamp,x,y,z
0,-0.17,-10.07,-1.76
10,-0.16,-10.21,-1.6
20,-0.12,-10.28,-1.57
30,-0.13,-10.4,-1.54
40,-0.14,-10.47,-1.51
50,-0.12,-10.51,-1.53
60,-0.05,-10.48,-1.56
70,0.01,-10.52,-1.54
80,0.06,-10.55,-1.49
90,0.07,-10.57,-1.51
100,0.06,-10.57,-1.51
110,0.0,-10.64,-1.36
120,-0.08,-10.73,-1.26
130,-0.05,-10.74,-1.23
140,0.01,-10.71,-1.2
150,0.08,-10.7,-1.21
160,0.17,-10.65,-1.32
170,0.17,-10.64,-1.44
180,0.2,-10.61,-1.55
190,0.2,-10.63,-1.58
200,0.21,-10.67,-1.53
210,0.21,-10.73,-1.41
220,0.25,-10.71,-1.36
230,0.35,-10.62,-1.34
240,0.48,-10.53,-1.48
250,0.46,-10.51,-1.62
260,0.44,-10.52,-1.72
270,0.35,-10.61,-1.78
280,0.25,-10.71,-1.73
290,0.27,-10.75,-1.78
300,0.28,-10.81,-1.78
310,0.24,-10.87,-1.73
320,0.18,-10.89,-1.7
330,0.17,-10.92,-1.74
340,0.11,-10.93,-1.8
350,0.1,-10.85,-1.93
360,0.07,-10.7,-2.09
370,0.01,-10.59,-2.21
380,0.01,-10.47,-2.31
390,-0.05,-10.37,-2.41
400,-0.14,-10.26,-2.47
410,-0.25,-10.18,-2.65
420,-0.37,-10.12,-2.71
430,-0.51,-10.03,-2.82
440,-0.64,-9.9,-2.92
450,-0.76,-9.71,-3.11
460,-0.86,-9.47,-3.25
470,-0.92,-9.21,-3.55
480,-0.99,-8.96,-3.73
490,-1.09,-8.81,-3.82
500,-1.2,-8.72,-3.92
510,-1.31,-8.73,-4.02
520,-1.4,-8.77,-4.12
530,-1.54,-8.84,-4.21
540,-1.6,-8.78,-4.36
550,-1.7,-8.51,-4.53
560,-1.57,-8.38,-4.71
570,-1.61,-8.25,-4.98
580,-1.81,-8.19,-4.97
590,-1.84,-8.24,-4.93
600,-1.92,-8.07,-5.03
610,-1.9,-7.96,-5.02
620,-1.86,-7.75,-5.12
630,-1.82,-7.6,-5.2
640,-1.84,-7.51,-5.39
650,-1.9,-7.4,-5.57
660,-2.05,-7.24,-5.8
670,-2.21,-7.02,-5.95
680,-2.27,-6.72,-6.13
690,-2.39,-6.42,-6.26
700,-2.53,-6.21,-6.33
710,-2.64,-6.03,-6.37
720,-2.67,-6.0,-6.26
730,-2.72,-6.02,-6.26
740,-2.79,-5.97,-6.36
750,-2.83,-5.91,-6.45
760,-2.81,-5.75,-6.69
770,-2.77,-5.6,-6.86
780,-2.72,-5.4,-7.0
790,-2.76,-5.3,-6.91
800,-2.81,-5.21,-6.89
810,-2.95,-5.11,-6.79
820,-3.09,-5.28,-6.48
830,-3.14,-5.27,-6.37
840,-3.1,-5.26,-6.33
850,-3.05,-5.23,-6.4
860,-3.02,-5.07,-6.58
870,-3.09,-4.76,-6.73
880,-3.31,-4.45,-7.0
890,-3.51,-4.01,-7.24
900,-3.74,-3.79,-7.65
910,-3.9,-3.72,-7.77
920,-3.89,-4.06,-7.72
930,-3.87,-4.52,-7.55
940,-3.73,-4.87,-7.36
950,-3.59,-5.08,-7.37
960,-3.46,-5.1,-7.42
970,-3.31,-4.86,-7.54
980,-3.36,-4.58,-7.69
990,-3.66,-4.44,-7.87
1000,-4.17,-4.07,-8.2
