timestamp,x,y,z
0,-0.19,-9.94,0.44
10,-0.17,-9.97,0.43
20,-0.19,-10.01,0.42
30,-0.21,-10.05,0.47
40,-0.21,-10.2,0.59
50,-0.22,-10.28,0.6
60,-0.23,-10.45,0.63
70,-0.3,-10.68,0.65
80,-0.3,-10.81,0.61
90,-0.19,-10.87,0.44
100,-0.17,-10.91,0.45
110,-0.15,-11.1,0.48
120,-0.09,-11.24,0.51
130,-0.04,-11.31,0.46
140,-0.03,-11.37,0.35
150,-0.05,-11.31,0.29
160,-0.08,-11.2,0.24
170,-0.04,-11.23,0.2
180,-0.0,-11.16,0.1
190,0.01,-11.22,0.05
200,0.08,-11.17,-0.03
210,0.12,-11.16,-0.16
220,0.25,-11.32,-0.26
230,0.14,-11.34,-0.17
240,0.02,-11.51,-0.05
250,-0.05,-11.6,0.0
260,-0.09,-11.82,0.09
270,-0.13,-11.99,0.13
280,-0.11,-12.1,0.03
290,-0.04,-12.1,-0.05
300,0.05,-12.1,-0.15
310,0.16,-12.02,-0.1
320,0.34,-12.0,-0.06
330,0.56,-11.97,-0.17
340,0.71,-11.95,-0.15
350,0.81,-12.08,-0.08
360,0.75,-12.24,0.11
370,0.71,-12.4,0.37
380,0.72,-12.38,0.37
390,0.79,-12.16,0.2
400,0.91,-11.81,-0.04
410,1.02,-11.46,-0.31
420,1.11,-11.25,-0.33
430,1.2,-11.18,-0.15
440,1.19,-11.24,0.07
450,1.31,-11.26,0.15
460,1.51,-11.27,0.03
470,1.61,-11.31,-0.19
480,1.48,-11.39,-0.19
490,1.39,-11.4,-0.26
500,1.39,-11.24,-0.45
510,1.4,-10.98,-0.6
520,1.5,-10.72,-0.68
530,1.55,-10.43,-0.81
540,1.77,-10.1,-0.93
550,1.9,-9.84,-0.95
560,1.88,-9.68,-0.95
570,1.87,-9.57,-1.05
580,1.7,-9.4,-1.13
590,1.59,-9.18,-1.29
600,1.55,-8.93,-1.58
610,1.46,-8.68,-1.89
620,1.39,-8.38,-2.24
630,1.28,-8.09,-2.49
640,1.11,-7.9,-2.58
650,0.98,-7.77,-2.73
660,0.86,-7.55,-2.87
670,0.78,-7.32,-3.0
680,0.68,-7.06,-3.26
690,0.68,-6.7,-3.58
700,0.6,-6.38,-3.86
710,0.45,-6.07,-3.93
720,0.28,-5.87,-4.02
730,0.12,-5.69,-4.18
740,0.03,-5.41,-4.39
750,-0.01,-5.22,-4.61
760,-0.18,-4.97,-4.54
770,-0.18,-4.69,-4.68
780,-0.22,-4.42,-4.84
790,-0.22,-4.16,-4.82
800,-0.32,-4.06,-4.72
810,-0.38,-3.92,-4.7
820,-0.61,-3.79,-4.78
830,-0.86,-3.67,-4.82
840,-1.2,-3.44,-4.87
850,-1.53,-3.16,-5.01
860,-1.89,-2.89,-5.21
870,-2.24,-2.51,-5.39
880,-2.43,-2.21,-5.54
890,-2.66,-1.93,-5.48
900,-2.83,-1.71,-5.24
910,-3.14,-1.61,-4.99
920,-3.51,-1.69,-4.75
930,-3.92,-1.68,-4.64
940,-4.21,-1.43,-4.8
950,-4.51,-1.05,-5.28
960,-4.94,-0.58,-5.67
970,-5.27,-0.37,-5.87
980,-5.35,0.04,-5.91
990,-5.46,0.34,-5.86
1000,-5.34,0.36,-5.56
