timestamp,x,y,z
0,0.39,-10.02,1.16
10,0.49,-10.15,1.2
20,0.51,-10.31,1.2
30,0.52,-10.59,1.2
40,0.47,-10.86,1.09
50,0.45,-11.08,1.06
60,0.43,-11.28,1.02
70,0.39,-11.43,1.17
80,0.35,-11.58,1.31
90,0.34,-11.65,1.47
100,0.48,-11.88,1.5
110,0.62,-12.0,1.47
120,0.79,-12.12,1.45
130,0.96,-12.15,1.49
140,1.16,-12.11,1.61
150,1.29,-12.1,1.74
160,1.35,-11.97,1.81
170,1.42,-11.88,1.91
180,1.4,-11.9,1.97
190,1.37,-11.89,1.98
200,1.33,-11.89,2.09
210,1.31,-11.88,2.18
220,1.33,-11.73,2.16
230,1.42,-11.48,2.05
240,1.51,-11.16,1.91
250,1.62,-10.82,1.75
260,1.74,-10.62,1.49
270,1.72,-10.51,1.44
280,1.7,-10.3,1.26
290,1.6,-10.09,0.85
300,1.46,-9.73,0.52
310,1.3,-9.5,0.06
320,1.12,-9.36,-0.2
330,0.91,-9.24,-0.33
340,0.71,-9.22,-0.36
350,0.56,-9.1,-0.43
360,0.52,-8.87,-0.61
370,0.69,-8.54,-0.78
380,0.8,-8.1,-1.19
390,0.91,-7.77,-1.58
400,0.85,-7.54,-1.93
410,0.68,-7.24,-2.26
420,0.42,-7.11,-2.61
430,0.04,-6.93,-2.85
440,-0.29,-6.87,-3.05
450,-0.6,-6.65,-3.14
460,-0.77,-6.41,-3.22
470,-0.75,-6.05,-3.31
480,-0.51,-5.56,-3.51
490,-0.34,-5.11,-3.6
500,-0.6,-4.7,-3.54
510,-0.58,-4.53,-3.76
520,-0.32,-4.54,-4.55
530,-0.8,-4.03,-5.15
540,-1.24,-3.38,-5.63
550,-1.67,-3.03,-5.89
560,-1.99,-2.56,-6.01
570,-1.86,-2.66,-5.89
580,-1.57,-2.77,-5.79
590,-1.84,-2.49,-5.53
600,-2.43,-1.86,-5.08
610,-1.77,-1.99,-5.26
620,-1.15,-1.99,-5.68
630,-1.63,-1.47,-5.66
640,-2.12,-1.12,-5.56
650,-2.4,-1.07,-5.38
660,-2.27,-1.51,-5.6
670,-2.71,-1.48,-5.31
680,-2.96,-1.92,-5.02
690,-3.12,-2.37,-4.92
700,-3.28,-2.56,-4.9
710,-3.34,-2.35,-4.97
720,-3.27,-1.9,-5.13
730,-3.26,-1.19,-5.41
740,-3.1,-0.62,-5.53
750,-4.17,-0.35,-6.07
760,-4.61,-0.62,-6.62
770,-4.46,-0.56,-6.98
780,-5.0,-0.82,-7.76
790,-5.67,-1.67,-8.03
800,-6.3,-2.27,-7.99
810,-6.83,-2.88,-8.13
820,-7.19,-3.05,-8.71
830,-7.45,-2.89,-9.93
840,-8.0,-2.71,-11.18
850,-8.85,-3.08,-13.04
860,-9.7,-3.61,-14.7
870,-10.51,-4.43,-15.74
880,-11.36,-5.13,-16.32
890,-12.04,-5.8,-16.69
900,-12.46,-6.06,-17.32
910,-12.59,-5.77,-18.04
920,-12.24,-5.5,-18.79
930,-12.06,-5.0,-19.5
940,-11.66,-4.45,-19.73
950,-11.35,-4.09,-19.48
960,-10.84,-3.83,-18.78
970,-10.5,-3.56,-17.76
980,-10.06,-3.52,-16.44
990,-9.52,-3.52,-15.02
1000,-8.8,-3.5,-13.89
