timestamp,x,y,z
0,0.18,-10.38,-2.75
10,0.18,-10.39,-2.89
20,0.14,-10.38,-3.07
30,0.14,-10.36,-3.17
40,0.16,-10.33,-3.22
50,0.25,-10.37,-3.28
60,0.28,-10.48,-3.26
70,0.29,-10.6,-3.19
80,0.23,-10.69,-3.16
90,0.15,-10.77,-3.1
100,0.06,-10.81,-3.05
110,0.08,-10.81,-3.07
120,0.07,-10.81,-3.11
130,0.08,-10.79,-3.17
140,0.06,-10.75,-3.16
150,0.05,-10.73,-3.19
160,0.02,-10.68,-3.18
170,0.06,-10.63,-3.1
180,0.09,-10.58,-3.03
190,0.08,-10.54,-2.99
200,0.09,-10.45,-2.95
210,0.1,-10.36,-3.01
220,0.12,-10.25,-2.94
230,0.16,-10.16,-2.79
240,0.14,-10.11,-2.66
250,0.13,-9.96,-2.58
260,0.23,-9.85,-2.6
270,0.32,-9.67,-2.72
280,0.34,-9.54,-2.89
290,0.32,-9.45,-3.12
300,0.18,-9.38,-3.31
310,0.22,-9.31,-3.38
320,0.04,-9.35,-3.33
330,-0.07,-9.4,-3.34
340,-0.25,-9.33,-3.57
350,-0.15,-9.11,-3.74
360,-0.03,-9.0,-4.01
370,-0.03,-8.82,-4.35
380,-0.11,-8.68,-4.65
390,-0.27,-8.64,-4.95
400,-0.52,-8.5,-5.22
410,-0.88,-8.35,-5.44
420,-1.22,-8.23,-5.52
430,-1.5,-7.94,-5.71
440,-1.71,-7.86,-5.77
450,-1.97,-7.85,-5.87
460,-2.06,-7.7,-5.98
470,-2.12,-7.68,-6.04
480,-2.2,-7.55,-6.1
490,-2.13,-7.41,-6.23
500,-2.18,-7.12,-6.23
510,-2.27,-6.86,-6.34
520,-2.4,-6.53,-6.37
530,-2.54,-6.18,-6.51
540,-2.64,-5.76,-6.75
550,-2.81,-5.53,-6.86
560,-2.92,-5.38,-6.9
570,-2.93,-5.27,-6.95
580,-3.02,-5.08,-6.99
590,-3.17,-4.95,-7.08
600,-3.35,-4.72,-7.17
610,-3.4,-4.47,-7.27
620,-3.45,-4.24,-7.26
630,-3.53,-3.96,-7.35
640,-3.52,-3.67,-7.4
650,-3.52,-3.41,-7.42
660,-3.6,-3.18,-7.4
670,-3.74,-2.97,-7.34
680,-3.83,-2.88,-7.42
690,-3.94,-2.8,-7.47
700,-4.0,-2.77,-7.58
710,-4.05,-2.63,-7.74
720,-4.02,-2.43,-7.86
730,-4.07,-2.2,-7.92
740,-4.16,-1.96,-7.87
750,-4.27,-1.8,-7.8
760,-4.63,-1.66,-7.71
770,-5.0,-1.55,-7.57
780,-5.25,-1.56,-7.48
790,-5.32,-1.47,-7.52
800,-5.3,-1.28,-7.63
810,-5.18,-1.06,-7.72
820,-5.1,-0.92,-7.78
830,-5.16,-0.86,-7.81
840,-5.33,-0.81,-7.86
850,-5.47,-0.78,-7.83
860,-5.46,-0.86,-7.77
870,-5.57,-0.91,-7.71
880,-5.6,-1.01,-7.55
890,-5.67,-1.0,-7.35
900,-5.61,-0.93,-7.26
910,-5.6,-0.64,-7.38
920,-5.69,-0.35,-7.55
930,-6.02,-0.14,-7.6
940,-6.47,-0.08,-7.64
950,-6.9,-0.07,-7.7
960,-7.3,-0.15,-7.7
970,-7.63,-0.4,-7.62
980,-7.69,-0.41,-7.64
990,-7.46,-0.35,-7.6
1000,-7.35,-0.26,-7.71
