timestamp,x,y,z
0,1.87,-9.84,-0.03
10,1.86,-9.8,-0.06
20,1.82,-9.79,-0.04
30,1.72,-9.75,-0.09
40,1.65,-9.78,-0.1
50,1.7,-9.91,-0.0
60,1.74,-10.05,-0.04
70,1.85,-10.27,-0.01
80,2.07,-10.56,0.03
90,2.42,-10.9,0.01
100,2.92,-11.14,0.05
110,3.44,-11.17,-0.09
120,3.43,-11.18,0.72
130,3.29,-11.3,0.41
140,2.63,-11.03,0.34
150,1.16,-9.9,0.37
160,-0.05,-8.88,0.23
170,-0.87,-7.64,-0.09
180,-1.22,-6.83,-0.9
190,-0.83,-6.02,-0.65
200,-1.06,-6.48,0.21
210,-2.31,-4.64,0.28
220,-3.99,-5.1,1.26
230,-5.3,-4.4,1.3
240,-6.47,-2.0,0.97
250,-7.18,-0.59,-0.93
260,-7.8,0.59,-1.05
270,-8.53,1.18,-1.51
280,-9.39,1.03,-1.48
290,-10.64,1.14,-1.34
300,-10.76,-0.05,-1.26
310,-11.88,0.45,-0.28
320,-12.65,0.24,0.03
330,-13.13,-0.1,0.33
340,-13.81,-0.2,0.69
350,-13.73,-0.71,0.88
360,-13.07,-1.16,0.91
370,-12.28,-1.51,0.68
380,-11.46,-1.66,0.38
390,-10.94,-1.54,0.09
400,-10.74,-1.18,-0.12
410,-10.67,-0.81,-0.28
420,-10.66,-0.6,-0.21
430,-10.76,-0.6,-0.14
440,-10.76,-0.6,0.04
450,-10.59,-0.8,0.27
460,-10.3,-1.11,0.56
470,-9.87,-1.32,0.73
480,-9.35,-1.43,0.64
490,-9.07,-1.15,0.31
500,-8.99,-0.83,0.01
510,-8.84,-0.66,-0.28
520,-8.79,-0.6,-0.39
530,-8.85,-0.59,-0.46
540,-8.95,-0.61,-0.32
550,-9.0,-0.65,-0.22
560,-8.94,-0.65,-0.08
570,-8.88,-0.57,-0.11
580,-8.84,-0.43,-0.15
590,-8.87,-0.27,-0.31
600,-9.09,-0.08,-0.34
610,-9.31,-0.06,-0.29
620,-9.41,-0.25,-0.24
630,-9.3,-0.49,-0.18
640,-9.14,-0.63,-0.14
650,-9.08,-0.56,-0.23
660,-9.04,-0.42,-0.26
670,-9.08,-0.29,-0.33
680,-9.13,-0.29,-0.33
690,-9.22,-0.44,-0.16
700,-9.39,-0.58,-0.01
710,-9.52,-0.68,0.17
720,-9.41,-0.88,0.16
730,-9.24,-0.89,-0.05
740,-9.04,-0.82,-0.32
750,-8.97,-0.55,-0.51
760,-8.96,-0.44,-0.63
770,-8.97,-0.45,-0.62
780,-9.08,-0.56,-0.57
790,-9.28,-0.71,-0.5
800,-9.54,-0.71,-0.4
810,-9.74,-0.74,-0.27
820,-9.93,-0.73,-0.36
830,-10.03,-0.67,-0.43
840,-10.13,-0.57,-0.57
850,-10.19,-0.45,-0.73
860,-10.33,-0.46,-0.71
870,-10.44,-0.62,-0.58
880,-10.54,-0.79,-0.48
890,-10.45,-1.15,-0.27
900,-10.3,-1.62,-0.18
910,-10.13,-2.04,0.09
920,-9.9,-2.47,0.52
930,-9.82,-3.0,0.96
940,-9.79,-3.49,1.33
950,-9.43,-4.13,1.87
960,-8.6,-5.05,2.31
970,-7.39,-6.09,2.61
980,-6.32,-7.09,3.09
990,-4.88,-8.15,3.53
1000,-3.26,-9.12,3.33
