timestamp,x,y,z
0,0.5,-10.25,-0.52
10,0.6,-10.46,-0.4
20,0.6,-10.71,-0.3
30,0.66,-10.99,-0.18
40,0.92,-11.41,-0.08
50,1.46,-11.95,0.15
60,2.01,-12.34,-0.09
70,2.19,-12.18,-0.5
80,2.08,-11.49,-1.15
90,1.82,-10.45,-2.03
100,1.58,-9.16,-2.88
110,1.66,-7.69,-3.77
120,1.75,-6.35,-4.63
130,1.71,-4.96,-5.05
140,1.42,-3.69,-4.94
150,0.6,-2.86,-4.28
160,-1.3,-1.26,-2.71
170,-0.65,-1.41,-4.52
180,-2.7,-1.01,-1.13
190,-5.46,0.2,1.09
200,-8.67,0.77,1.56
210,-10.93,1.06,2.35
220,-12.23,1.23,2.57
230,-12.96,0.82,2.54
240,-13.26,0.77,2.64
250,-13.6,0.72,2.58
260,-13.66,0.55,2.2
270,-13.56,0.36,2.09
280,-13.24,0.21,1.69
290,-12.97,0.1,1.41
300,-12.76,-0.09,1.17
310,-12.6,-0.11,0.84
320,-12.47,-0.02,0.49
330,-12.33,0.09,0.18
340,-12.0,0.05,-0.01
350,-11.57,-0.01,-0.15
360,-11.23,-0.23,-0.12
370,-10.91,-0.36,-0.24
380,-10.75,-0.37,-0.26
390,-10.61,-0.17,-0.21
400,-10.38,-0.2,-0.22
410,-10.03,-0.4,-0.25
420,-9.67,-0.65,-0.27
430,-9.42,-0.96,-0.19
440,-9.28,-1.22,-0.02
450,-9.3,-1.3,0.17
460,-9.22,-1.49,0.17
470,-9.05,-1.44,0.19
480,-8.73,-1.31,-0.0
490,-8.54,-1.24,-0.08
500,-8.49,-1.23,-0.07
510,-8.64,-1.19,0.06
520,-8.83,-1.1,0.14
530,-8.84,-1.11,0.12
540,-8.84,-1.23,0.08
550,-8.88,-1.3,0.06
560,-8.97,-1.26,0.06
570,-9.07,-1.15,0.03
580,-9.12,-1.08,0.03
590,-9.12,-0.99,-0.06
600,-9.07,-0.9,-0.17
610,-8.98,-0.8,-0.31
620,-8.93,-0.72,-0.43
630,-8.9,-0.7,-0.45
640,-8.84,-0.74,-0.39
650,-8.88,-0.91,-0.17
660,-9.02,-1.03,0.01
670,-9.19,-1.07,0.12
680,-9.25,-1.16,0.13
690,-9.18,-1.1,0.02
700,-9.09,-0.99,-0.15
710,-9.03,-0.82,-0.24
720,-9.05,-0.67,-0.33
730,-9.16,-0.64,-0.32
740,-9.31,-0.67,-0.23
750,-9.52,-0.6,-0.14
760,-9.8,-0.55,0.05
770,-10.07,-0.53,0.22
780,-10.19,-0.52,0.24
790,-10.17,-0.51,0.24
800,-10.06,-0.48,0.2
810,-9.91,-0.47,0.07
820,-9.76,-0.51,0.04
830,-9.59,-0.56,-0.08
840,-9.49,-0.61,-0.13
850,-9.42,-0.58,-0.19
860,-9.37,-0.51,-0.23
870,-9.35,-0.36,-0.27
880,-9.39,-0.33,-0.23
890,-9.36,-0.36,-0.2
900,-9.22,-0.51,-0.21
910,-9.07,-0.64,-0.21
920,-9.01,-0.76,-0.15
930,-9.08,-0.87,-0.03
940,-9.3,-1.01,0.16
950,-9.56,-1.05,0.33
960,-9.81,-1.05,0.44
970,-9.98,-0.89,0.43
980,-9.88,-0.81,0.34
990,-9.6,-0.81,0.17
1000,-9.23,-0.89,0.04
