timestamp,x,y,z
0,0.71,-9.81,-0.53
10,0.78,-9.85,-0.56
20,0.76,-9.89,-0.61
30,0.77,-9.88,-0.61
40,0.65,-9.87,-0.62
50,0.49,-9.83,-0.59
60,0.34,-9.77,-0.52
70,0.3,-9.85,-0.36
80,0.32,-10.01,-0.31
90,0.4,-10.17,-0.24
100,0.48,-10.24,-0.3
110,0.46,-10.24,-0.31
120,0.36,-10.25,-0.42
130,0.15,-10.24,-0.58
140,-0.1,-10.14,-0.73
150,-0.32,-10.03,-0.82
160,-0.42,-9.99,-0.68
170,-0.35,-9.98,-0.59
180,-0.17,-10.12,-0.53
190,0.14,-10.34,-0.39
200,0.46,-10.51,-0.25
210,0.74,-10.54,-0.32
220,0.86,-10.6,-0.42
230,0.85,-10.5,-0.5
240,0.88,-10.26,-0.53
250,0.9,-10.07,-0.7
260,1.01,-9.88,-0.76
270,1.09,-9.83,-0.83
280,1.22,-9.76,-0.97
290,1.32,-9.73,-0.94
300,1.38,-9.73,-0.83
310,1.4,-9.9,-0.71
320,1.48,-9.95,-0.67
330,1.42,-9.99,-0.67
340,1.38,-10.11,-0.27
350,1.47,-10.55,0.17
360,1.68,-10.99,0.42
370,1.46,-11.23,0.64
380,1.0,-10.75,0.34
390,0.13,-9.78,-0.09
400,-0.74,-8.67,-0.55
410,-1.39,-8.01,-0.7
420,-1.76,-7.7,-0.92
430,-2.62,-7.05,-0.95
440,-3.27,-5.13,-0.95
450,-3.07,-3.55,-2.52
460,-5.28,-1.7,-2.81
470,-3.81,0.4,-2.87
480,-5.43,-0.84,-3.82
490,-6.18,-0.34,-4.11
500,-7.38,-1.2,-3.05
510,-9.16,-1.17,-2.32
520,-10.61,-0.67,-1.95
530,-11.32,-0.07,-2.09
540,-11.4,-0.34,-2.21
550,-11.2,-1.05,-2.49
560,-11.11,-1.41,-2.75
570,-11.14,-1.66,-2.82
580,-11.15,-2.15,-2.75
590,-11.15,-2.39,-2.51
600,-11.25,-2.63,-2.35
610,-11.26,-2.82,-2.23
620,-11.33,-2.78,-2.02
630,-11.28,-2.9,-1.88
640,-11.04,-2.88,-1.98
650,-10.66,-2.68,-2.1
660,-10.23,-2.42,-2.33
670,-9.84,-2.32,-2.46
680,-9.46,-2.34,-2.57
690,-9.33,-2.46,-2.5
700,-9.38,-2.4,-2.36
710,-9.47,-2.17,-2.26
720,-9.57,-2.0,-2.23
730,-9.56,-1.91,-2.29
740,-9.42,-1.87,-2.4
750,-9.21,-1.8,-2.51
760,-8.99,-1.79,-2.54
770,-8.83,-1.74,-2.58
780,-8.76,-1.7,-2.52
790,-8.78,-1.57,-2.44
800,-8.98,-1.41,-2.32
810,-9.2,-1.24,-2.22
820,-9.46,-1.02,-2.17
830,-9.67,-0.86,-2.04
840,-9.7,-0.89,-2.03
850,-9.61,-1.01,-2.1
860,-9.46,-1.07,-2.17
870,-9.33,-1.07,-2.21
880,-9.2,-1.01,-2.22
890,-9.21,-0.98,-2.18
900,-9.39,-0.97,-2.01
910,-9.54,-0.99,-1.94
920,-9.56,-1.02,-1.93
930,-9.54,-1.04,-1.96
940,-9.5,-1.1,-1.98
950,-9.44,-1.18,-2.0
960,-9.39,-1.12,-2.02
970,-9.4,-1.1,-1.99
980,-9.52,-1.06,-1.91
990,-9.67,-1.04,-1.79
1000,-9.75,-0.91,-1.84
