timestamp,x,y,z
0,-0.6,-9.91,-1.3
10,-0.64,-9.9,-1.32
20,-0.66,-9.96,-1.27
30,-0.69,-9.98,-1.27
40,-0.68,-10.01,-1.33
50,-0.64,-10.01,-1.38
60,-0.63,-9.96,-1.47
70,-0.6,-9.88,-1.55
80,-0.64,-9.84,-1.54
90,-0.67,-9.85,-1.54
100,-0.69,-9.9,-1.5
110,-0.68,-9.98,-1.36
120,-0.69,-10.01,-1.29
130,-0.69,-10.07,-1.3
140,-0.67,-10.1,-1.35
150,-0.67,-10.07,-1.36
160,-0.67,-9.99,-1.36
170,-0.63,-9.9,-1.31
180,-0.64,-9.82,-1.35
190,-0.62,-9.73,-1.33
200,-0.58,-9.72,-1.31
210,-0.52,-9.83,-1.24
220,-0.54,-9.95,-1.23
230,-0.65,-10.03,-1.28
240,-0.75,-9.99,-1.35
250,-0.91,-9.85,-1.42
260,-0.99,-9.73,-1.64
270,-1.0,-9.62,-1.79
280,-0.95,-9.46,-1.77
290,-0.84,-9.47,-1.77
300,-0.81,-9.44,-1.74
310,-1.12,-9.24,-1.9
320,-1.47,-8.97,-1.99
330,-2.14,-8.22,-2.18
340,-0.93,-7.88,-2.08
350,0.06,-8.09,-1.87
360,0.16,-8.0,-1.3
370,0.41,-7.65,-1.0
380,1.53,-7.25,-0.9
390,2.01,-6.2,-1.21
400,2.83,-5.0,-1.65
410,3.58,-3.58,-2.15
420,4.89,-2.95,-2.24
430,6.42,-3.16,-1.53
440,8.18,-3.55,-1.31
450,9.0,-3.51,-0.83
460,10.25,-4.14,-0.1
470,10.38,-4.17,0.44
480,11.27,-3.44,1.84
490,12.48,-3.23,2.2
500,12.52,-2.12,1.91
510,12.51,-0.82,1.15
520,12.44,-0.17,1.45
530,11.87,-0.68,1.84
540,11.66,-1.02,2.38
550,11.38,-1.28,2.81
560,12.0,-1.07,2.55
570,12.31,-0.59,2.14
580,12.55,-0.41,1.91
590,12.59,-0.23,1.48
600,12.4,-0.05,1.2
610,12.02,0.0,1.1
620,11.54,-0.04,1.1
630,11.09,-0.04,1.17
640,10.81,0.06,1.02
650,10.76,0.16,1.0
660,10.86,0.12,0.9
670,10.94,0.12,0.82
680,10.98,0.01,0.85
690,10.99,-0.18,0.91
700,10.85,-0.25,0.96
710,10.62,-0.4,1.03
720,10.41,-0.48,1.1
730,10.26,-0.56,1.09
740,10.12,-0.52,1.02
750,9.98,-0.52,1.07
760,9.96,-0.53,0.98
770,9.94,-0.52,0.96
780,9.92,-0.51,0.97
790,9.94,-0.57,0.93
800,9.94,-0.66,0.96
810,9.98,-0.76,1.03
820,10.0,-0.72,1.01
830,9.84,-0.72,1.08
840,9.63,-0.61,1.15
850,9.53,-0.51,1.19
860,9.53,-0.48,1.16
870,9.63,-0.38,1.04
880,9.74,-0.42,0.99
890,9.86,-0.51,1.02
900,10.0,-0.65,1.05
910,10.02,-0.72,1.02
920,9.92,-0.62,1.02
930,9.77,-0.49,1.01
940,9.62,-0.31,1.0
950,9.52,-0.25,0.95
960,9.67,-0.22,0.99
970,9.94,-0.3,1.04
980,10.24,-0.42,1.1
990,10.49,-0.55,1.17
1000,10.65,-0.57,1.15
